學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,外籍專任教師數-教師總數,外籍專任教師數-教師總數男,外籍專任教師數-教師總數女,外籍專任教師數-教授男,外籍專任教師數-教授女,外籍專任教師數-副教授男,外籍專任教師數-副教授女,外籍專任教師數-助理教授男,外籍專任教師數-助理教授女,外籍專任教師數-講師男,外籍專任教師數-講師女,外籍專任教師數-其他教師男,外籍專任教師數-其他教師女
109,公立,技專校院,22,國立臺灣科技大學,7199033,工程學院,5,5,0,2,0,0,0,3,0,0,0,0,0
109,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,技專校院,22,國立臺灣科技大學,7321025,營建工程系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,技專校院,22,國立臺灣科技大學,99999Z07,體育室,1,1,0,0,0,0,0,0,0,1,0,0,0
109,公立,技專校院,22,國立臺灣科技大學,99999Z08,語言中心,2,2,0,0,0,0,0,1,0,1,0,0,0
109,公立,技專校院,22,國立臺灣科技大學,99999Z99,研究發展處,3,2,1,0,0,0,1,2,0,0,0,0,0
109,公立,技專校院,23,國立雲林科技大學,2192002,文化資產維護系,2,2,0,1,0,0,0,1,0,0,0,0,0
109,公立,技專校院,23,國立雲林科技大學,2311004,應用外語系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,技專校院,23,國立雲林科技大學,2322003,漢學應用研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,技專校院,23,國立雲林科技大學,7111045,化學工程與材料工程系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,技專校院,23,國立雲林科技大學,99999006,前瞻學士學位學程,7,6,1,1,0,2,0,2,1,1,0,0,0
109,公立,技專校院,23,國立雲林科技大學,99999Z01,通識教育中心,2,2,0,0,0,0,0,1,0,1,0,0,0
109,公立,技專校院,24,國立屏東科技大學,2311002,應用外語系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,技專校院,24,國立屏東科技大學,5121050,動物用疫苗國際學位專班,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,技專校院,24,國立屏東科技大學,7151018,機械工程系,1,0,1,0,1,0,0,0,0,0,0,0,0
109,公立,技專校院,24,國立屏東科技大學,7161019,車輛工程系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,24,國立屏東科技大學,7211037,食品科學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,技專校院,24,國立屏東科技大學,8111029,農園生產系,1,1,0,0,0,0,0,0,0,1,0,0,0
109,公立,技專校院,24,國立屏東科技大學,8112032,動物科學與畜產系,1,1,0,0,0,0,0,0,0,1,0,0,0
109,公立,技專校院,24,國立屏東科技大學,8193036,農企業管理系,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,技專校院,24,國立屏東科技大學,8199030,熱帶農業暨國際合作系,2,2,0,1,0,0,0,1,0,0,0,0,0
